year,month,dest,lat,lon,count
2020,5,KAVL,35.436199,-82.541801,3
2020,5,KPHF,37.131901,-76.492996,3
2020,10,KBHM,33.562901,-86.753502,3
2020,12,KAVL,35.436199,-82.541801,3
2020,12,KFSM,35.336601,-94.367401,3
2020,12,KSUX,42.397605,-96.382237,3
2021,2,KAVL,35.436199,-82.541801,3
2019,1,KMSY,29.993401,-90.258003,3
2019,1,KPHF,37.131901,-76.492996,3
2019,1,KBLV,38.545200,-89.835197,3
2019,1,KROA,37.325500,-79.975403,3
2019,4,KMBS,43.532902,-84.079597,3
2019,7,KBMI,40.477100,-88.915901,3
2019,9,KMGE,33.915401,-84.516296,3
2019,9,KAFW,32.987598,-97.318802,3
2019,9,KMLI,41.448502,-90.507500,3
2019,9,KRSW,26.536200,-81.755203,3
2019,11,KBHM,33.562901,-86.753502,3
2020,2,KBHM,33.562901,-86.753502,3
2020,4,KNYL,32.656601,-114.606003,3
2020,4,KBFI,47.529999,-122.302002,3
2020,6,KERI,42.083127,-80.173867,3
2020,9,KPIA,40.664200,-89.693298,3
2020,11,KADW,38.810799,-76.866997,3
2020,11,KFTW,32.819801,-97.362396,3
2020,11,KCRP,27.770399,-97.501198,3
2021,1,KFTW,32.819801,-97.362396,3
2021,1,KADW,38.810799,-76.866997,3
2019,2,KMHT,42.932598,-71.435699,2
2019,2,KRSW,26.536200,-81.755203,2
2019,3,KDAB,29.179899,-81.058098,2
2019,3,KNYL,32.656601,-114.606003,2
2019,3,KFAT,36.776199,-119.718002,2
2019,3,KMSY,29.993401,-90.258003,2
2019,5,KAFW,32.987598,-97.318802,2
2019,5,KADW,38.810799,-76.866997,2
2019,5,KMGE,33.915401,-84.516296,2
2019,6,KSPI,39.844101,-89.677902,2
2019,6,KMLI,41.448502,-90.507500,2
2019,8,KBHM,33.562901,-86.753502,2
2019,8,KPIA,40.664200,-89.693298,2
2019,10,KMGE,33.915401,-84.516296,2
2019,12,KSBN,41.708698,-86.317299,2
2019,12,KBDL,41.938900,-72.683197,2
2020,1,KDSM,41.534000,-93.663101,2
2020,3,KAVL,35.436199,-82.541801,2
2020,5,KDSM,41.534000,-93.663101,2
2020,5,KGEG,47.619900,-117.533997,2
2020,7,KPIA,40.664200,-89.693298,2
2020,7,KBFI,47.529999,-122.302002,2
2020,7,KCID,41.884701,-91.710800,2
2020,8,KFWA,40.978500,-85.195099,2
2020,8,KPIA,40.664200,-89.693298,2
2020,8,KAVL,35.436199,-82.541801,2
2020,10,KFWA,40.978500,-85.195099,2
2020,10,KCRP,27.770399,-97.501198,2
2020,10,KFTW,32.819801,-97.362396,2
2020,10,KADW,38.810799,-76.866997,2
2020,12,KCID,41.884701,-91.710800,2
2020,12,KFTW,32.819801,-97.362396,2
2020,12,KCRP,27.770399,-97.501198,2
2020,12,KGSO,36.097801,-79.937302,2
2021,2,KJAX,30.494101,-81.687897,2
2021,2,KSUX,42.397605,-96.382237,2
2021,2,KSBN,41.708698,-86.317299,2
2021,2,KLEX,38.036499,-84.605904,2
2021,2,KTLH,30.396500,-84.350304,2
2019,1,KORF,36.894600,-76.201202,2
2019,4,KFAT,36.776199,-119.718002,2
2019,4,KSPI,39.844101,-89.677902,2
2019,7,KPIA,40.664200,-89.693298,2
2019,9,KBHM,33.562901,-86.753502,2
2019,9,KADW,38.810799,-76.866997,2
2019,9,KTLH,30.396500,-84.350304,2
2019,11,KBDL,41.938900,-72.683197,2
2019,11,KADW,38.810799,-76.866997,2
2019,11,KMGM,32.300598,-86.393997,2
2019,11,KAFW,32.987598,-97.318802,2
2020,4,KLCK,39.813801,-82.927803,2
2020,4,KBHM,33.562901,-86.753502,2
2020,4,KPIA,40.664200,-89.693298,2
2020,6,KPIA,40.664200,-89.693298,2
2020,6,KSBN,41.708698,-86.317299,2
2020,6,KBFI,47.529999,-122.302002,2
2020,6,KADW,38.810799,-76.866997,2
2020,6,KFTW,32.819801,-97.362396,2
2020,9,KADW,38.810799,-76.866997,2
2020,11,KAVL,35.436199,-82.541801,2
2020,11,KJLN,37.151798,-94.498299,2
2021,1,KMOB,30.691200,-88.242798,2
2021,1,KCHA,35.035301,-85.203796,2
2021,1,KJAN,32.311199,-90.075897,2
2021,3,KSUX,42.397605,-96.382237,2
2021,3,KCRP,27.770399,-97.501198,2
2019,1,KROC,43.118900,-77.672401,1
2019,1,KSPI,39.844101,-89.677902,1
2019,1,KGEG,47.619900,-117.533997,1
2019,1,KDBQ,42.402000,-90.709503,1
2019,1,KCMH,39.998001,-82.891899,1
2019,4,KPHF,37.131901,-76.492996,1
2019,4,KAFW,32.987598,-97.318802,1
2019,4,KERI,42.083127,-80.173867,1
2019,7,KADW,38.810799,-76.866997,1
2019,7,KMLI,41.448502,-90.507500,1
2019,7,KMGM,32.300598,-86.393997,1
2019,7,KSUS,38.662102,-90.652000,1
2019,7,KDTW,42.212399,-83.353401,1
2019,7,KBHM,33.562901,-86.753502,1
2019,9,KORF,36.894600,-76.201202,1
2019,9,KMHT,42.932598,-71.435699,1
2019,9,KSBN,41.708698,-86.317299,1
2019,9,KDAY,39.902401,-84.219398,1
2019,9,KDSM,41.534000,-93.663101,1
2019,9,KFAT,36.776199,-119.718002,1
2019,9,KMBS,43.532902,-84.079597,1
2019,11,KAVL,35.436199,-82.541801,1
2019,11,KMLI,41.448502,-90.507500,1
2019,11,KGSO,36.097801,-79.937302,1
2019,11,KFSM,35.336601,-94.367401,1
2019,11,KFTW,32.819801,-97.362396,1
2019,11,KCID,41.884701,-91.710800,1
2019,11,KBMI,40.477100,-88.915901,1
2019,11,KMHT,42.932598,-71.435699,1
2020,2,KBDL,41.938900,-72.683197,1
2020,2,KDSM,41.534000,-93.663101,1
2020,2,KTOL,41.586800,-83.807800,1
2020,2,KADW,38.810799,-76.866997,1
2020,2,KAFW,32.987598,-97.318802,1
2020,4,KBMI,40.477100,-88.915901,1
2020,4,KTOL,41.586800,-83.807800,1
2020,4,KPHF,37.131901,-76.492996,1
2020,4,KJAX,30.494101,-81.687897,1
2020,6,KAVL,35.436199,-82.541801,1
2020,6,KBHM,33.562901,-86.753502,1
2020,9,KLIT,34.729401,-92.224297,1
2020,9,KGPT,30.407301,-89.070099,1
2020,9,KMOB,30.691200,-88.242798,1
2020,9,KCRP,27.770399,-97.501198,1
2020,11,KFWA,40.978500,-85.195099,1
2020,11,KMOB,30.691200,-88.242798,1
2020,11,KTLH,30.396500,-84.350304,1
2020,11,KDAB,29.179899,-81.058098,1
2021,1,KLIT,34.729401,-92.224297,1
2021,1,KJLN,37.151798,-94.498299,1
2021,1,KSPI,39.844101,-89.677902,1
2021,1,KPIA,40.664200,-89.693298,1
2021,3,KORF,36.894600,-76.201202,1
2021,3,KGSP,34.895699,-82.218903,1
2021,3,KMEM,35.042400,-89.976700,1
2021,3,KADW,38.810799,-76.866997,1
2021,3,KJAN,32.311199,-90.075897,1
2019,2,KROC,43.118900,-77.672401,1
2019,2,KADW,38.810799,-76.866997,1
2019,2,KBHM,33.562901,-86.753502,1
2019,2,KRST,43.908298,-92.500000,1
2019,2,KORF,36.894600,-76.201202,1
2019,3,KMHT,42.932598,-71.435699,1
2019,3,KRST,43.908298,-92.500000,1
2019,3,KAVL,35.436199,-82.541801,1
2019,5,KBLV,38.545200,-89.835197,1
2019,5,KDTW,42.212399,-83.353401,1
2019,6,KMHT,42.932598,-71.435699,1
2019,6,KADW,38.810799,-76.866997,1
2019,8,KFAT,36.776199,-119.718002,1
2019,8,KMGM,32.300598,-86.393997,1
2019,8,KADW,38.810799,-76.866997,1
2019,8,KAVL,35.436199,-82.541801,1
2019,8,KSBN,41.708698,-86.317299,1
2019,8,KMLI,41.448502,-90.507500,1
2019,10,KTLH,30.396500,-84.350304,1
2019,10,KBHM,33.562901,-86.753502,1
2019,10,KRSW,26.536200,-81.755203,1
2019,10,KAFW,32.987598,-97.318802,1
2019,10,KADW,38.810799,-76.866997,1
2019,10,KAVL,35.436199,-82.541801,1
2019,10,KNYL,32.656601,-114.606003,1
2019,10,KDAY,39.902401,-84.219398,1
2019,12,KMBS,43.532902,-84.079597,1
2019,12,KBHM,33.562901,-86.753502,1
2019,12,KCID,41.884701,-91.710800,1
2019,12,KMGM,32.300598,-86.393997,1
2019,12,KBMI,40.477100,-88.915901,1
2019,12,KAVL,35.436199,-82.541801,1
2019,12,KDSM,41.534000,-93.663101,1
2020,1,KADW,38.810799,-76.866997,1
2020,1,KAFW,32.987598,-97.318802,1
2020,1,KMSY,29.993401,-90.258003,1
2020,1,KRIC,37.505199,-77.319702,1
2020,1,KLIT,34.729401,-92.224297,1
2020,1,KCID,41.884701,-91.710800,1
2020,3,KSAV,32.127602,-81.202103,1
2020,3,KLIT,34.729401,-92.224297,1
2020,3,KBDL,41.938900,-72.683197,1
2020,7,KMEM,35.042400,-89.976700,1
2020,7,KRIC,37.505199,-77.319702,1
2020,7,KCRP,27.770399,-97.501198,1
2020,7,KMGE,33.915401,-84.516296,1
2020,8,KTLH,30.396500,-84.350304,1
2020,8,KGSP,34.895699,-82.218903,1
2020,8,KTUS,32.115004,-110.938053,1
2020,10,KBGR,44.807400,-68.828102,1
2020,10,KSUX,42.397605,-96.382237,1
2020,10,KTLH,30.396500,-84.350304,1
2020,10,KDBQ,42.402000,-90.709503,1
2020,10,KDAY,39.902401,-84.219398,1
2020,12,KFWA,40.978500,-85.195099,1
2020,12,KSPI,39.844101,-89.677902,1
2020,12,KHTS,38.366699,-82.557999,1
2021,2,KMOB,30.691200,-88.242798,1
2021,2,KTOL,41.586800,-83.807800,1
2021,2,KFTW,32.819801,-97.362396,1
